Yes/No siphon,Classification,Latitude,Longitude,Photo
1,Anopheles,7.8084,99.9418,https://data.globe.gov/system/photos/2019/08/29/1183413/original.jpg
0,Aedes,13.4993,99.921,https://data.globe.gov/system/photos/2018/12/14/928299/original.jpg
0,Aedes,13.5336,99.9025,https://data.globe.gov/system/photos/2018/12/14/928269/original.jpg
0,Aedes,8.3381,100.047,https://data.globe.gov/system/photos/2021/04/25/2222416/original.jpg
0,Aedes,8.3382,100.0472,https://data.globe.gov/system/photos/2021/04/16/2208682/original.jpg
0,Culex,8.3382,100.0471,https://data.globe.gov/system/photos/2021/04/16/2208676/original.jpg
0,Aedes,8.3382,100.047,https://data.globe.gov/system/photos/2021/04/16/2208670/original.jpg
0,Aedes,8.3382,100.0471,https://data.globe.gov/system/photos/2021/04/25/2222427/original.jpg
0,Culex,8.3382,100.0469,https://data.globe.gov/system/photos/2021/04/25/2222410/original.jpg
0,Culex,8.3382,100.047,https://data.globe.gov/system/photos/2021/04/25/2222414/original.jpg
0,Culex,8.3381,100.0471,https://data.globe.gov/system/photos/2021/04/25/2222423/original.jpg
0,Aedes,8.3382,100.0471,https://data.globe.gov/system/photos/2021/04/21/2216309/original.jpg
0,Aedes,8.3381,100.047,https://data.globe.gov/system/photos/2021/05/02/2231909/original.jpg
0,Aedes,8.3384,100.0468,https://data.globe.gov/system/photos/2021/05/02/2235829/original.jpg
0,Aedes,8.3369,100.0453,https://data.globe.gov/system/photos/2020/07/08/1743312/original.jpg
0,Aedes,8.3384,100.0468,https://data.globe.gov/system/photos/2021/05/02/2231894/original.jpg
0,Aedes,8.3381,100.047,https://data.globe.gov/system/photos/2021/05/02/2231918/original.jpg
0,Aedes,8.3381,100.047,https://data.globe.gov/system/photos/2021/05/02/2231914/original.jpg
0,Aedes,8.3381,100.047,https://data.globe.gov/system/photos/2021/05/02/2235838/original.jpg
1,Anopheles,8.3383,100.0469,https://data.globe.gov/system/photos/2020/04/28/1603091/original.jpg
0,Aedes,8.3384,100.0468,https://data.globe.gov/system/photos/2020/05/30/1653366/original.jpg
0,Aedes,8.3382,100.0467,https://data.globe.gov/system/photos/2020/05/30/1653375/original.jpg
0,Culex,8.153,99.9221,https://data.globe.gov/system/photos/2020/05/24/1642057/original.jpg
0,Aedes,8.3383,100.047,https://data.globe.gov/system/photos/2020/05/24/1653361/original.jpg
1,Anopheles,8.3382,100.047,https://data.globe.gov/system/photos/2020/05/23/1640916/original.jpg
0,Culex,8.3383,100.047,https://data.globe.gov/system/photos/2020/05/23/1640924/original.jpg
0,Culex,8.3378,100.0462,https://data.globe.gov/system/photos/2020/07/01/1728001/original.jpg
0,Aedes,8.3382,100.047,https://data.globe.gov/system/photos/2020/06/19/1697759/original.jpg
0,Aedes,8.3382,100.0471,https://data.globe.gov/system/photos/2020/06/19/1697753/original.jpg
0,Culex,8.3382,100.0471,https://data.globe.gov/system/photos/2020/06/19/1697747/original.jpg
0,Aedes,8.3382,100.0471,https://data.globe.gov/system/photos/2020/06/19/1697756/original.jpg
0,Culex,8.3378,100.0462,https://data.globe.gov/system/photos/2020/07/01/1727985/original.jpg
0,Aedes,8.3378,100.0462,https://data.globe.gov/system/photos/2020/07/01/1727982/original.jpg
0,Culex,8.3378,100.0462,https://data.globe.gov/system/photos/2020/07/01/1727991/original.jpg
0,Culex,8.3381,100.0468,https://data.globe.gov/system/photos/2020/05/09/1618498/original.jpg
0,Culex,8.1531,99.9223,https://data.globe.gov/system/photos/2020/05/09/1618189/original.jpg
0,Culex,8.3383,100.0469,https://data.globe.gov/system/photos/2020/05/06/1613222/original.jpg
0,Culex,18.7962,99.0138,https://data.globe.gov/system/photos/2019/01/29/954568/original.jpg
0,Aedes,14.8769,102.0182,https://data.globe.gov/system/photos/2021/05/23/2257107/original.jpg
0,Aedes,14.8643,102.049,https://data.globe.gov/system/photos/2019/05/24/1086135/original.jpg
0,Culex,14.8643,102.049,https://data.globe.gov/system/photos/2019/05/24/1086140/original.jpg
0,Culex,14.8772,102.0182,https://data.globe.gov/system/photos/2019/02/20/970750/original.jpg
0,Aedes,13.27994,100.9264,https://data.globe.gov/system/photos/2017/12/22/531174/original.jpg
1,Anopheles,13.74167,100.55657,https://data.globe.gov/system/photos/2018/06/24/771570/original.jpg
0,Aedes,7.6476,99.9971,https://data.globe.gov/system/photos/2020/08/17/1842195/original.jpg
1,Anopheles,7.6486,100.0047,https://data.globe.gov/system/photos/2020/08/11/1836656/original.jpg
0,Aedes,21.03008,105.82763,https://data.globe.gov/system/photos/2018/05/10/729598/original.jpg
0,Aedes,13.74167,100.55657,https://data.globe.gov/system/photos/2018/06/24/771591/original.jpg
0,Culex,9.6553,76.8332,https://data.globe.gov/system/photos/2021/08/10/2373291/original.jpg
0,Aedes,9.67,76.7927,https://data.globe.gov/system/photos/2021/07/11/2326231/original.jpg
0,Culex,9.6553,76.8287,https://data.globe.gov/system/photos/2021/07/11/2325989/original.jpg
0,Culex,9.6531,76.8251,https://data.globe.gov/system/photos/2021/07/13/2329061/original.jpg
0,Aedes,9.6737,76.7944,https://data.globe.gov/system/photos/2021/07/13/2329026/original.jpg
0,Aedes,9.6737,76.7944,https://data.globe.gov/system/photos/2021/07/13/2329038/original.jpg
0,Culex,9.6553,76.8332,https://data.globe.gov/system/photos/2021/08/24/2390484/original.jpg
0,Aedes,9.6556,76.8332,https://data.globe.gov/system/photos/2021/08/24/2390630/original.jpg
1,Anopheles,9.0938,99.3564,https://data.globe.gov/system/photos/2020/08/21/1849376/original.jpg
0,Culex,9.6401,76.83,https://data.globe.gov/system/photos/2020/08/25/1854896/original.jpg
0,Aedes,14.7332,101.9914,https://data.globe.gov/system/photos/2020/08/26/1856353/original.jpg
0,Culex,14.733,101.9913,https://data.globe.gov/system/photos/2020/08/26/1856349/original.jpg
0,Culex,9.1447,99.3447,https://data.globe.gov/system/photos/2020/08/28/1861048/original.jpg
0,Aedes,9.1446,99.3449,https://data.globe.gov/system/photos/2020/08/28/1861051/original.jpg
0,Culex,14.8857,101.7199,https://data.globe.gov/system/photos/2020/08/29/1863708/original.jpg
0,Culex,14.8909,101.7225,https://data.globe.gov/system/photos/2020/08/29/1863714/original.jpg
0,Culex,14.8909,101.7226,https://data.globe.gov/system/photos/2020/08/29/1863687/original.jpg
0,Culex,14.8909,101.7226,https://data.globe.gov/system/photos/2020/08/29/1864017/original.jpg
0,Culex,14.8903,101.7223,https://data.globe.gov/system/photos/2020/08/29/1863691/original.jpg
0,Culex,14.8909,101.7226,https://data.globe.gov/system/photos/2020/08/29/1863688/original.jpg
0,Culex,14.8855,101.7196,https://data.globe.gov/system/photos/2020/08/29/1863709/original.jpg
0,Aedes,9.1495,99.4811,https://data.globe.gov/system/photos/2020/12/03/2041605/original.jpg
0,Aedes,9.1495,99.481,https://data.globe.gov/system/photos/2020/12/03/2041646/original.jpg
0,Aedes,9.1454,99.4836,https://data.globe.gov/system/photos/2020/12/03/2041593/original.jpg
0,Aedes,9.1562,99.4771,https://data.globe.gov/system/photos/2020/12/03/2041634/original.jpg
0,Aedes,9.1462,99.4837,https://data.globe.gov/system/photos/2020/11/16/2041614/original.jpg
0,Aedes,9.1495,99.481,https://data.globe.gov/system/photos/2020/11/10/2041867/original.jpg
0,Culex,9.1502,99.4816,https://data.globe.gov/system/photos/2020/11/09/2041626/original.jpg
0,Culex,9.1462,99.4831,https://data.globe.gov/system/photos/2020/11/03/2041865/original.jpg
0,Aedes,9.1559,99.4818,https://data.globe.gov/system/photos/2020/10/11/2041863/original.jpg
0,Culex,9.1336,99.33,https://data.globe.gov/system/photos/2020/09/20/1904648/original.jpg
0,Aedes,9.1317,99.3306,https://data.globe.gov/system/photos/2020/09/20/1904649/original.jpg
0,Aedes,13.9398,108.0109,https://data.globe.gov/system/photos/2020/12/11/2052047/original.jpg
0,Aedes,13.9767,108.0382,https://data.globe.gov/system/photos/2020/12/13/2054489/original.jpg
0,Culex,13.9767,108.0382,https://data.globe.gov/system/photos/2020/12/13/2054486/original.jpg
0,Culex,16.9338,100.2357,https://data.globe.gov/system/photos/2021/03/11/2159124/original.jpg
1,Anopheles,16.9336,100.2353,https://data.globe.gov/system/photos/2021/03/04/2148706/original.jpg
1,Anopheles,16.9367,100.2073,https://data.globe.gov/system/photos/2021/03/11/2159112/original.jpg
1,Anopheles,16.9339,100.2358,https://data.globe.gov/system/photos/2021/03/04/2148694/original.jpg
1,Anopheles,16.9338,100.2352,https://data.globe.gov/system/photos/2021/03/04/2159097/original.jpg
0,Aedes,16.9334,100.2355,https://data.globe.gov/system/photos/2021/03/05/2150202/original.jpg
0,Aedes,16.9334,100.2352,https://data.globe.gov/system/photos/2021/03/07/2163845/original.jpg
0,Aedes,9.0312,99.9047,https://data.globe.gov/system/photos/2021/03/10/2157219/original.jpg
0,Aedes,14.9844,102.1212,https://data.globe.gov/system/photos/2021/04/06/2194168/original.jpg
0,Culex,10.0132,105.7319,https://data.globe.gov/system/photos/2021/04/13/2204388/original.jpg
0,Culex,10.0132,105.7318,https://data.globe.gov/system/photos/2021/04/13/2204397/original.jpg
0,Culex,10.0131,105.7316,https://data.globe.gov/system/photos/2021/04/14/2205993/original.jpg
0,Culex,10.0132,105.7317,https://data.globe.gov/system/photos/2021/04/12/2202833/original.jpg
0,Aedes,10.0133,105.7319,https://data.globe.gov/system/photos/2021/04/12/2202812/original.jpg
0,Aedes,10.0133,105.732,https://data.globe.gov/system/photos/2021/04/12/2202814/original.jpg
0,Aedes,10.0132,105.7317,https://data.globe.gov/system/photos/2021/04/12/2202824/original.jpg
0,Culex,10.0132,105.7317,https://data.globe.gov/system/photos/2021/04/12/2202820/original.jpg
0,Culex,10.0128,105.7314,https://data.globe.gov/system/photos/2021/04/13/2204221/original.jpg
0,Culex,10.0133,105.732,https://data.globe.gov/system/photos/2021/04/16/2208602/original.jpg
0,Aedes,14.747,121.1252,https://data.globe.gov/system/photos/2021/04/09/2198996/original.jpg
0,Aedes,14.747,121.1252,https://data.globe.gov/system/photos/2021/04/09/2199024/original.jpg
0,Aedes,14.747,121.1252,https://data.globe.gov/system/photos/2021/04/09/2199013/original.jpg
0,Aedes,14.747,121.1252,https://data.globe.gov/system/photos/2021/04/09/2199040/original.jpg
0,Aedes,14.747,121.1252,https://data.globe.gov/system/photos/2021/04/09/2199021/original.jpg
0,Aedes,14.747,121.1252,https://data.globe.gov/system/photos/2021/04/09/2199026/original.jpg
0,Aedes,14.747,121.1252,https://data.globe.gov/system/photos/2021/04/09/2199031/original.jpg
0,Culex,10.0125,105.7338,https://data.globe.gov/system/photos/2021/04/14/2206003/original.jpg
0,Culex,15.111,104.3246,https://data.globe.gov/system/photos/2021/04/22/2217551/original.jpg
0,Culex,11.9185,79.8172,https://data.globe.gov/system/photos/2021/08/25/2391572/original.jpg
0,Aedes,7.8545,99.3553,https://data.globe.gov/system/photos/2021/08/31/2399069/original.jpg
0,Aedes,7.5427,99.7025,https://data.globe.gov/system/photos/2022/02/23/2739617/original.jpg
0,Aedes,7.5428,99.7025,https://data.globe.gov/system/photos/2022/02/23/2733371/original.jpg
0,Culex,7.5426,99.6968,https://data.globe.gov/system/photos/2022/02/19/2726011/original.jpg
0,Aedes,7.5363,99.7046,https://data.globe.gov/system/photos/2022/02/16/2725929/original.jpg
0,Culex,7.5369,99.7052,https://data.globe.gov/system/photos/2022/02/16/2725909/original.jpg
1,Anopheles,7.5451,99.6959,https://data.globe.gov/system/photos/2022/02/13/2725805/original.jpg
0,Aedes,7.5476,99.7029,https://data.globe.gov/system/photos/2022/01/26/2721278/original.jpg
0,Aedes,7.546,99.7047,https://data.globe.gov/system/photos/2022/01/15/2663109/original.jpg
0,Aedes,7.5451,99.7066,https://data.globe.gov/system/photos/2022/01/11/2640441/original.jpg
1,Anopheles,7.3271,99.6096,https://data.globe.gov/system/photos/2022/03/01/2726190/original.jpg
0,Aedes,7.3271,99.6096,https://data.globe.gov/system/photos/2022/01/18/2593571/original.jpg
0,Aedes,7.32709,99.60963,https://data.globe.gov/system/photos/2022/01/12/2593542/original.jpg
0,Aedes,7.4003,99.4265,https://data.globe.gov/system/photos/2022/02/21/2705764/original.jpg
0,Aedes,7.5415,99.4255,https://data.globe.gov/system/photos/2022/02/21/2705732/original.jpg
0,Aedes,7.4004,99.4264,https://data.globe.gov/system/photos/2022/02/21/2708947/original.jpg
0,Aedes,7.4003,99.4266,https://data.globe.gov/system/photos/2022/02/21/2705644/original.jpg
0,Aedes,15.0371,-16.2527,https://data.globe.gov/system/photos/2019/04/08/1025871/original.jpg
0,Aedes,15.0402,-16.2477,https://data.globe.gov/system/photos/2019/04/08/1025768/original.jpg
0,Aedes,15.0353,-16.2507,https://data.globe.gov/system/photos/2019/04/08/1026084/original.jpg
0,Culex,15.0371,-16.2491,https://data.globe.gov/system/photos/2019/04/10/1029522/original.jpg
0,Aedes,15.0359,-16.2502,https://data.globe.gov/system/photos/2019/04/10/1030021/original.jpg
0,Culex,14.8833,-15.8897,https://data.globe.gov/system/photos/2019/03/28/1011411/original.jpg
0,Culex,14.8832,-15.8899,https://data.globe.gov/system/photos/2019/03/28/1011199/original.jpg
0,Aedes,14.8829,-15.8896,https://data.globe.gov/system/photos/2019/03/28/1011840/original.jpg
0,Aedes,14.883,-15.8896,https://data.globe.gov/system/photos/2019/03/28/1011854/original.jpg
1,Anopheles,14.8833,-15.8897,https://data.globe.gov/system/photos/2019/03/27/1009810/original.jpg
0,Aedes,14.8832,-15.8897,https://data.globe.gov/system/photos/2019/03/27/1009818/original.jpg
0,Aedes,13.5697,-14.3478,https://data.globe.gov/system/photos/2019/03/27/1009806/original.jpg
0,Aedes,14.8833,-15.8897,https://data.globe.gov/system/photos/2019/03/26/1007722/original.jpg
0,Aedes,14.8834,-15.8899,https://data.globe.gov/system/photos/2019/03/26/1007706/original.jpg
0,Aedes,14.8832,-15.8898,https://data.globe.gov/system/photos/2019/03/26/1008853/original.jpg
0,Aedes,14.8834,-15.8882,https://data.globe.gov/system/photos/2019/03/30/1014278/original.jpg
0,Aedes,14.8833,-15.8888,https://data.globe.gov/system/photos/2019/03/30/1014168/original.jpg
0,Culex,14.8834,-15.8897,https://data.globe.gov/system/photos/2019/03/29/1012684/original.jpg
1,Anopheles,14.8833,-15.89,https://data.globe.gov/system/photos/2019/03/29/1012487/original.jpg
0,Aedes,14.8833,-15.8896,https://data.globe.gov/system/photos/2019/03/28/1011207/original.jpg
0,Aedes,14.8832,-15.8898,https://data.globe.gov/system/photos/2019/03/28/1011396/original.jpg
0,Culex,15.0358,-16.2504,https://data.globe.gov/system/photos/2019/03/23/1005560/original.jpg
0,Culex,15.0358,-16.2505,https://data.globe.gov/system/photos/2019/03/22/1001848/original.jpg
0,Culex,15.0408,-16.2474,https://data.globe.gov/system/photos/2018/12/20/932454/original.jpg
0,Aedes,15.041,16.2473,https://data.globe.gov/system/photos/2019/04/10/1029804/original.jpg
0,Culex,15.0357,-16.2519,https://data.globe.gov/system/photos/2020/01/03/1435315/original.jpg
1,Anopheles,15.0357,-16.2518,https://data.globe.gov/system/photos/2020/01/03/1435346/original.jpg
1,Anopheles,15.0357,-16.2516,https://data.globe.gov/system/photos/2020/01/03/1435360/original.jpg
0,Aedes,15.0357,-16.2521,https://data.globe.gov/system/photos/2020/01/03/1435377/original.jpg
0,Culex,15.0357,-16.252,https://data.globe.gov/system/photos/2020/01/03/1435319/original.jpg
1,Anopheles,15.0379,-16.2524,https://data.globe.gov/system/photos/2019/12/15/1419097/original.jpg
0,Aedes,15.0373,-16.2522,https://data.globe.gov/system/photos/2019/12/15/1418960/original.jpg
0,Aedes,15.0378,-16.252,https://data.globe.gov/system/photos/2019/12/15/1418951/original.jpg
0,Aedes,15.0772,-16.3466,https://data.globe.gov/system/photos/2020/05/30/1654194/original.jpg
0,Aedes,15.0776,-16.3465,https://data.globe.gov/system/photos/2020/05/30/1654256/original.jpg
0,Aedes,15.0781,-16.3456,https://data.globe.gov/system/photos/2020/05/30/1654071/original.jpg
0,Culex,15.0503,-16.2395,https://data.globe.gov/system/photos/2019/10/31/1316716/original.jpg
0,Culex,15.0669,-16.2312,https://data.globe.gov/system/photos/2019/10/31/1316701/original.jpg
1,Anopheles,15.0379,-16.2523,https://data.globe.gov/system/photos/2019/12/15/1419082/original.jpg
1,Anopheles,15.037,-16.2507,https://data.globe.gov/system/photos/2019/12/15/1418980/original.jpg
0,Aedes,15.0379,-16.2529,https://data.globe.gov/system/photos/2019/12/15/1419021/original.jpg
0,Aedes,15.037,-16.251,https://data.globe.gov/system/photos/2019/12/15/1418991/original.jpg
0,Aedes,15.0357,-16.2612,https://data.globe.gov/system/photos/2019/05/24/1081420/original.jpg
1,Anopheles,15.053,-16.2617,https://data.globe.gov/system/photos/2019/05/01/1057048/original.jpg
0,Culex,15.0942,-16.3886,https://data.globe.gov/system/photos/2019/01/01/937581/original.jpg
0,Aedes,15.0379,-16.2517,https://data.globe.gov/system/photos/2019/01/23/950646/original.jpg
1,Anopheles,15.0384,-16.2529,https://data.globe.gov/system/photos/2019/03/19/1000380/original.jpg
0,Culex,15.0356,-16.2586,https://data.globe.gov/system/photos/2020/01/08/1439839/original.jpg
0,Aedes,15.0365,-16.2618,https://data.globe.gov/system/photos/2020/01/05/1436801/original.jpg
0,Aedes,15.0363,-16.2566,https://data.globe.gov/system/photos/2020/01/03/1435756/original.jpg
0,Culex,15.0009,-16.2725,https://data.globe.gov/system/photos/2019/12/27/1430087/original.jpg
0,Aedes,15.0302,-16.2634,https://data.globe.gov/system/photos/2019/11/29/1396571/original.jpg
1,Anopheles,15.0365,-16.262,https://data.globe.gov/system/photos/2020/01/31/1471797/original.jpg
0,Aedes,15.0366,-16.2618,https://data.globe.gov/system/photos/2020/02/11/1482245/original.jpg
1,Anopheles,15.0313,-16.2628,https://data.globe.gov/system/photos/2019/11/13/1363153/original.jpg
0,Aedes,15.0223,-16.271,https://data.globe.gov/system/photos/2019/09/22/1214475/original.jpg
0,Culex,15.0505,-16.2333,https://data.globe.gov/system/photos/2019/01/25/951700/original.jpg
1,Anopheles,15.0411,-16.2513,https://data.globe.gov/system/photos/2018/12/15/929913/original.jpg
0,Culex,15.0386,-16.2538,https://data.globe.gov/system/photos/2019/04/12/1032298/original.jpg
0,Culex,15.039,-16.2537,https://data.globe.gov/system/photos/2019/04/11/1032053/original.jpg
0,Culex,15.0382,-16.2538,https://data.globe.gov/system/photos/2019/04/11/1031974/original.jpg
0,Aedes,15.0388,-16.2535,https://data.globe.gov/system/photos/2019/04/11/1032079/original.jpg
0,Aedes,15.0381,-16.254,https://data.globe.gov/system/photos/2019/04/11/1032103/original.jpg
0,Culex,15.0387,-16.2537,https://data.globe.gov/system/photos/2019/04/11/1032144/original.jpg
0,Aedes,15.0388,-16.2549,https://data.globe.gov/system/photos/2019/04/11/1032133/original.jpg
0,Aedes,15.0382,-16.2544,https://data.globe.gov/system/photos/2019/04/11/1032068/original.jpg
0,Aedes,15.0369,-16.2543,https://data.globe.gov/system/photos/2019/04/10/1029458/original.jpg
0,Aedes,15.0378,-16.2539,https://data.globe.gov/system/photos/2019/04/09/1027894/original.jpg
0,Culex,15.0379,-16.2547,https://data.globe.gov/system/photos/2019/04/09/1027082/original.jpg
0,Aedes,15.0381,-16.2534,https://data.globe.gov/system/photos/2019/04/08/1025610/original.jpg
0,Culex,15.0372,-16.2537,https://data.globe.gov/system/photos/2019/04/08/1025562/original.jpg
0,Aedes,15.0407,-16.253,https://data.globe.gov/system/photos/2019/04/10/1029136/original.jpg
0,Aedes,15.038,-16.2533,https://data.globe.gov/system/photos/2019/04/10/1029024/original.jpg
0,Aedes,18.7659,99.0201,https://data.globe.gov/system/photos/2019/01/30/955506/original.jpg
0,Aedes,18.7651,99.0205,https://data.globe.gov/system/photos/2019/01/30/955512/original.jpg
1,Anopheles,18.765,99.0201,https://data.globe.gov/system/photos/2019/01/30/955562/original.jpg
1,Anopheles,18.765,99.0202,https://data.globe.gov/system/photos/2019/01/30/955571/original.jpg
1,Anopheles,18.7659,99.0201,https://data.globe.gov/system/photos/2019/01/30/955349/original.jpg
0,Aedes,18.7653,99.0205,https://data.globe.gov/system/photos/2019/01/30/955586/original.jpg
1,Anopheles,18.7662,99.02,https://data.globe.gov/system/photos/2019/01/30/955612/original.jpg
0,Aedes,18.7651,99.0203,https://data.globe.gov/system/photos/2019/01/30/955478/original.jpg
0,Aedes,18.764,99.0199,https://data.globe.gov/system/photos/2019/01/30/955511/original.jpg
1,Anopheles,18.7651,99.0205,https://data.globe.gov/system/photos/2019/01/30/955542/original.jpg
1,Anopheles,18.7651,99.0205,https://data.globe.gov/system/photos/2019/01/30/955335/original.jpg
0,Anopheles,18.7658,99.0202,https://data.globe.gov/system/photos/2019/01/30/955346/original.jpg
0,Culex,18.7651,99.0206,https://data.globe.gov/system/photos/2019/01/30/955474/original.jpg
1,Anopheles,18.7663,99.0201,https://data.globe.gov/system/photos/2019/01/30/955743/original.jpg
0,Culex,18.6629,98.8456,https://data.globe.gov/system/photos/2019/01/30/955490/original.jpg
1,Anopheles,18.7657,99.0188,https://data.globe.gov/system/photos/2019/01/30/955449/original.jpg
0,Culex,18.7658,99.0202,https://data.globe.gov/system/photos/2019/01/30/955483/original.jpg
1,Anopheles,18.766,99.0201,https://data.globe.gov/system/photos/2019/01/30/955465/original.jpg
1,Anopheles,18.7658,99.0202,https://data.globe.gov/system/photos/2019/01/30/955607/original.jpg
1,Anopheles,18.7641,99.0203,https://data.globe.gov/system/photos/2019/01/30/955638/original.jpg
1,Anopheles,18.771,99.0207,https://data.globe.gov/system/photos/2019/01/30/955548/original.jpg
0,Anopheles,18.7649,99.0204,https://data.globe.gov/system/photos/2019/01/30/955521/original.jpg
0,Culex,18.7645,99.0203,https://data.globe.gov/system/photos/2019/01/30/955644/original.jpg
1,Anopheles,18.7658,99.0202,https://data.globe.gov/system/photos/2019/01/30/955389/original.jpg
1,Anopheles,18.7649,99.0203,https://data.globe.gov/system/photos/2019/01/30/955370/original.jpg
0,Anopheles,18.766,99.0201,https://data.globe.gov/system/photos/2019/01/30/955631/original.jpg
1,Anopheles,18.765,99.0204,https://data.globe.gov/system/photos/2019/01/30/955691/original.jpg
1,Anopheles,18.6055,99.043,https://data.globe.gov/system/photos/2019/01/30/955685/original.jpg
0,Culex,18.7651,99.0198,https://data.globe.gov/system/photos/2019/01/30/955337/original.jpg
1,Anopheles,18.7652,99.0214,https://data.globe.gov/system/photos/2019/01/30/955459/original.jpg
0,Anopheles,18.7649,99.0202,https://data.globe.gov/system/photos/2019/01/30/955482/original.jpg
1,Anopheles,18.7645,99.0198,https://data.globe.gov/system/photos/2019/01/30/955405/original.jpg
1,Anopheles,18.7651,99.0203,https://data.globe.gov/system/photos/2019/01/30/955714/original.jpg
0,Aedes,18.7651,99.0201,https://data.globe.gov/system/photos/2019/01/30/955569/original.jpg
1,Anopheles,18.765,99.0205,https://data.globe.gov/system/photos/2019/01/30/955532/original.jpg
0,Culex,18.761,99.0201,https://data.globe.gov/system/photos/2019/01/30/955369/original.jpg
1,Anopheles,18.765,99.0205,https://data.globe.gov/system/photos/2019/01/30/955496/original.jpg
0,Culex,18.7663,99.02,https://data.globe.gov/system/photos/2019/01/30/955503/original.jpg
0,Aedes,18.7651,99.0205,https://data.globe.gov/system/photos/2019/01/30/955555/original.jpg
0,Aedes,18.7658,99.0201,https://data.globe.gov/system/photos/2019/01/30/955437/original.jpg
1,Anopheles,18.765,99.0204,https://data.globe.gov/system/photos/2019/01/30/955688/original.jpg
0,Anopheles,18.7651,99.0203,https://data.globe.gov/system/photos/2019/01/30/955377/original.jpg
1,Anopheles,18.7664,99.0201,https://data.globe.gov/system/photos/2019/01/30/955544/original.jpg
0,Aedes,18.7661,99.0201,https://data.globe.gov/system/photos/2019/01/30/955491/original.jpg
0,Anopheles,18.7654,99.0205,https://data.globe.gov/system/photos/2019/01/30/955517/original.jpg
1,Anopheles,18.7652,99.02,https://data.globe.gov/system/photos/2019/01/30/955636/original.jpg
0,Aedes,18.7651,99.0204,https://data.globe.gov/system/photos/2019/01/30/956837/original.jpg
1,Anopheles,18.7658,99.0204,https://data.globe.gov/system/photos/2019/01/30/956104/original.jpg
1,Anopheles,18.7674,99.0196,https://data.globe.gov/system/photos/2019/01/30/955470/original.jpg
1,Anopheles,18.7663,99.0188,https://data.globe.gov/system/photos/2019/01/30/955466/original.jpg
0,Anopheles,18.7658,99.0202,https://data.globe.gov/system/photos/2019/01/30/955567/original.jpg
0,Anopheles,18.7659,99.0202,https://data.globe.gov/system/photos/2019/01/30/955388/original.jpg
0,Anopheles,18.756,99.0228,https://data.globe.gov/system/photos/2019/01/30/955663/original.jpg
0,Aedes,18.766,99.0201,https://data.globe.gov/system/photos/2019/01/30/955475/original.jpg
0,Aedes,18.7669,99.0189,https://data.globe.gov/system/photos/2019/01/30/955538/original.jpg
1,Anopheles,18.7635,99.0327,https://data.globe.gov/system/photos/2019/01/30/955435/original.jpg
1,Anopheles,18.7651,99.0197,https://data.globe.gov/system/photos/2019/01/30/955461/original.jpg
1,Anopheles,18.7649,99.0201,https://data.globe.gov/system/photos/2019/01/30/955361/original.jpg
1,Anopheles,18.7656,99.02,https://data.globe.gov/system/photos/2019/01/30/955380/original.jpg
0,Aedes,18.7664,99.0201,https://data.globe.gov/system/photos/2019/01/30/955480/original.jpg
1,Anopheles,18.7661,99.0201,https://data.globe.gov/system/photos/2019/01/30/955710/original.jpg
1,Anopheles,18.7662,99.0201,https://data.globe.gov/system/photos/2019/01/30/955708/original.jpg
0,Culex,18.7623,99.0217,https://data.globe.gov/system/photos/2019/01/30/955540/original.jpg
0,Aedes,18.765,99.0204,https://data.globe.gov/system/photos/2019/01/30/955535/original.jpg
1,Anopheles,18.766,99.0201,https://data.globe.gov/system/photos/2019/01/30/955399/original.jpg
1,Anopheles,18.766,99.0202,https://data.globe.gov/system/photos/2019/01/30/955662/original.jpg
1,Anopheles,18.7659,99.0201,https://data.globe.gov/system/photos/2019/01/30/955673/original.jpg
0,Aedes,18.7648,99.0219,https://data.globe.gov/system/photos/2019/01/30/955423/original.jpg
0,Culex,18.765,99.0202,https://data.globe.gov/system/photos/2019/01/30/955504/original.jpg
0,Culex,13.4148,99.9839,https://data.globe.gov/system/photos/2019/02/10/963191/original.jpg
0,Culex,13.4149,99.9838,https://data.globe.gov/system/photos/2019/02/10/963260/original.jpg
0,Culex,13.4149,99.9864,https://data.globe.gov/system/photos/2019/02/10/963255/original.jpg
0,Culex,13.4149,99.9839,https://data.globe.gov/system/photos/2019/02/10/963246/original.jpg
0,Aedes,13.4142,99.9771,https://data.globe.gov/system/photos/2019/02/10/963254/original.jpg
0,Anopheles,14.3494,100.5708,https://data.globe.gov/system/photos/2019/04/26/1051325/original.jpg
0,Aedes,13.4148,99.984,https://data.globe.gov/system/photos/2019/02/10/963259/original.jpg
0,Aedes,13.4149,99.9838,https://data.globe.gov/system/photos/2019/02/10/963215/original.jpg
1,Anopheles,13.4162,99.984,https://data.globe.gov/system/photos/2019/02/10/963221/original.jpg
0,Aedes,13.415,99.9838,https://data.globe.gov/system/photos/2019/02/10/963200/original.jpg
0,Aedes,13.4171,99.9831,https://data.globe.gov/system/photos/2019/02/10/963251/original.jpg
0,Aedes,13.4148,99.984,https://data.globe.gov/system/photos/2019/02/10/963209/original.jpg
0,Aedes,7.4004,99.4265,https://data.globe.gov/system/photos/2022/02/21/2705642/original.jpg
1,Anopheles,7.4003,99.4265,https://data.globe.gov/system/photos/2022/02/21/2705711/original.jpg
0,Aedes,8.1035,98.905,https://data.globe.gov/system/photos/2022/02/28/2723016/original.jpg
0,Aedes,14.7011,121.0919,https://data.globe.gov/system/photos/2022/03/30/2785322/original.jpg
